MEDIDA
401,9408711
501,3352753
432,4932742
373,7670179
438,820262
508,7180619
295,9854679
395,2288291
457,6758106
402,9985561
392,0647434
347,8479041
477,7957779
394,9836909
620,9100032
405,8055728
531,1679534
371,0948395
498,365791
231,282459
334,1049387
367,4946394
321,8091545
429,7750187
491,3543935
348,7418275
322,7110373
423,2898272
251,6595389
298,211562
231,2794258
340,7875799
366,1356687
520,454928
355,0567856
352,7538371
255,4102332
254,0857345
419,9512509
350,1287922
259,5557344
376,9482167
321,5290481
375,5621858
418,6241652
490,8765577
465,2432557
291,9584176
260,548642
418,5974535
363,4077003
294,3359342
398,7317409
368,8781709
341,1383695
452,2817293
377,7233214
445,9427602
429,0884392
452,9129571
395,2279406
299,9239401
470,3971503
405,9829608
351,1936104
417,9573064
435,6241607
496,8363233
232,7978682
431,3956163
474,5356679
354,7001476
367,8551134
360,7191909
579,6605608
492,0253962
382,0171053
314,7368363
319,0545816
494,5382739
316,4596834
414,1341574
434,4978281
393,3360814
467,5066479
514,0132343
379,307873
398,5337416
440,6371979
456,885776
526,5127868
425,1537876
352,2362278
425,4240249
392,1859455
471,9712877
381,4725573
312,1369094
428,7061093
321,7375515
464,5452958
421,9800879
321,599043
402,578339
315,1752408
468,4473935
489,5851535
446,8584334
492,481296
444,6922481
464,501487
346,7673769
398,9027972
312,2822158
401,3559818
409,2391903
219,0440582
512,5796061
492,0599402
299,5722491
402,1812547
367,9039015
278,6528915
540,9033186
359,8518093
456,229248
541,0170784
233,7541658
333,4482821
345,31753
409,8237188
545,0868082
314,8274085
314,0968346
461,81356
416,7396554
400,9090578
435,2288633
264,0634678
393,1089861
342,1861541
367,1498622
492,2552391
337,3994514
320,0219935
446,8421049
430,6511853
498,8013218
547,279639
425,1234405
419,7574757
341,9651078
463,2557642
253,9655037
304,4968449
264,6244537
347,8475227
548,9490833
403,3677222
548,3601719
400,4318861
478,5118969
406,3322932
429,8820032
524,860519
425,1394997
335,2318381
184,1545089
337,0132174
449,7914129
385,7115834
417,3635276
526,5830051
392,0807037
323,4291649
426,9703737
289,0365971
386,9118814
313,3696059
460,9293894
426,2888585
496,3619519
498,9764835
426,745512
469,0967049
348,5724894
425,992675
445,0043891
435,2438064
336,7335175
367,8276664
316,805017
518,2859352
493,2724445
371,0662163
310,1725129
304,6781391
302,0709336
426,1602979
387,7449433
507,058013
418,2512756
549,1299108
472,5974923
500,8276381
581,2847779
337,5802505
293,5247545
392,8653614
355,2914599
393,7253235
371,6245256
541,4334176
375,6397486
345,9869209
328,1652508
242,7811476
416,2144776
195,9920317
411,8079667
357,8050759
400,9595349
417,3323815
467,0349926
390,3847079
371,7849738
337,1214129
261,7873989
364,9658851
293,2220924
350,8328377
396,5106454
414,6746346
461,5007905
288,8080073
363,3483942
330,5306934
330,5726603
379,9640962
373,0396345
453,173016
503,760663
376,0230869
424,0174139
466,6696458
365,0235364
402,7492179
322,9749211
417,0586847
262,8647761
385,9721058
418,0583836
443,1287784
442,3233591
416,3425006
339,7778087
599,1597401
359,0233622
281,1701702
363,7061616
484,7290631
192,4093674
427,8550596
356,5694506
529,9652947
345,926086
580,5940846
415,2444068
511,1169133
413,8482093
422,1866387
497,8282156
542,2588383
447,9337071
422,0086871
462,5802285
409,4303606
306,0417873
350,2507665
456,9065589
456,6121334
443,1901745
534,6341794
547,2848119
377,8682926
525,7718613
401,16971
476,3164995
309,6810496
487,7283616
613,7424814
409,6775926
261,4734385
297,6904648
493,6176536
331,0613521
370,4105783
447,6388285
344,801674
351,0978559
410,4029617
445,1646042
456,2720823
446,4986102
352,1003192
463,8300958
492,8708682
290,0010513
369,890728
307,0668069
423,3598971
410,4692311
281,162949
477,7920186
314,8518176
431,6032617
486,2617687
392,5940003
293,0296426
420,1092502
431,017472
390,0307186
273,1282146
507,3199535
387,6987159
355,0637425
406,9072766
459,1839847
397,2068327
339,985407
465,0069335
455,8069287
357,6342415
332,0404671
440,1410789
297,3289524
282,4094859
472,5847857
522,7408899
386,659182
338,2089587
335,2871874
425,6558664
410,9338981
331,5822082
355,7153499
444,2772356
527,4731823
426,1565305
625,7032951
330,3760566
369,7074047
423,797838
383,3257076
456,5277635
325,388559
384,9317936
547,0453121
276,8072985
405,2614854
330,1499285
350,6964951
339,3142514
363,1401315
338,3658775
409,8945923
358,0034092
448,4047219
288,3944772
328,1215982
384,1825348
351,1269737
451,6981295
547,8544892
441,5681954
328,307558
399,1581977
401,8089586
392,2351276
410,4218405
541,3693133
466,8921912
443,6995292
367,1505947
338,5636194
466,955669
362,8573648
431,1612325
261,3867569
395,1227206
453,75635
308,2586852
355,5858403
457,5026511
348,8582851
398,5919711
297,3991955
503,8828039
452,4829889
533,1719043
436,4239844
440,4132617
349,5054219
482,2567934
251,328979
458,7385741
496,8624753
390,2559123
442,7524089
379,8286482
519,3115937
412,0260938
373,5402183
358,2725273
354,671409
535,8670872
376,9462264
493,4600065
449,5112792
347,3388147
413,1851239
289,7410203
376,6019198
303,4453746
408,7602339
364,320136
478,2673554
312,2132842
423,1767008
321,0976296
307,4326906
390,683593
364,6821922
328,9408379
336,6639438
473,6428789
320,2037868
543,5639193
350,0868765
325,6390315
336,2782076
493,3972279
563,4091354
370,7576352
386,6892404
400,3397099
335,2758957
253,2325372
317,6630125
416,2970881
443,1123369
549,0926754
382,4924703
311,6380125
464,9879598
349,7654406
562,7062599
468,7486533
236,2855974
487,8294427
359,2390339
660,7820593
469,8506112
422,4025322
351,7956159
463,7497748
368,1089686
332,8040147
337,2127121
422,7142343
402,1367471
298,931702
439,2563427
348,5802367
534,8039139
447,8914564
432,3551254
512,197694
375,4645352
433,9478953
330,025358
536,2490323
451,6631029
373,8390171
395,9688174
435,1065705
426,4913846
292,7923027
518,4159812
423,2385525
407,1395779
419,4259219
248,6047617
548,7016066
458,4317534
305,747046
365,48179
363,6472449
356,2340384
670,8832034
561,6344207
487,1332434
373,4912329
450,4470262
392,6156947
320,2025345
380,2796524
451,1698988
317,7900245
497,7070768
284,5014568
466,0400552
369,152206
429,6401102
387,7638816
480,2910138
300,4765672
497,5311124
282,6230494
389,5733689
436,9655374
395,092052
322,3864085
387,3577188
323,386331
445,1989436
487,4799369
379,8339826
255,8204045
716,2674186
453,0783461
409,6524098
514,2507377
364,5722327
378,116952
481,9220385
477,350929
471,2102827
334,7017266
388,2125645
221,2502226
297,9621289
381,968709
425,7664372
244,415832
532,7690588
390,2576813
326,5867926
390,4637287
389,3456919
483,6249326
271,1971821
408,1677926
489,7966746
439,1271995
359,1428098
275,8080395
416,9409677
409,956687
394,0304962
371,7598689
354,8728557
479,2978287
351,9458823
345,750306
416,6523159
468,8831222
258,7048013
437,6736478
376,4640261
273,6055939
410,6662018
330,4190266
296,9128323
315,4480474
393,0779495
429,553843
422,0432348
322,7296572
301,0689726
307,7811303
387,406155
438,1945317
484,7509353
483,5576191
344,1060424
540,5793449
248,705915
359,7634349
491,9825339
405,4205828
416,6464587
421,6693979
440,2097548
375,5514152
573,2831474
498,0491158
421,1415257
331,4991142
401,2186047
281,0831624
374,9813545
382,25586
402,3422535
370,6542575
222,2685355
426,2207194
473,9837006
258,3724381
391,2620836
465,4225512
410,212448
338,9505342
520,6473348
405,3816455
526,9567351
316,768816
379,2764654
367,0685771
300,0631539
450,3020005
394,252704
409,9078509
337,1425303
432,0296479
333,2446057
390,8363757
428,8626302
339,024515
336,6263876
368,2345132
288,6505935
351,1093757
407,3913436
498,1218957
424,3177545
331,4850583
511,2591006
501,960951
462,3183545
422,3587825
394,821058
456,216521
433,8240881
323,0830836
510,1327367
395,6498629
548,0679421
256,7706708
322,5643286
412,3940191
577,6275389
443,7912378
381,2103795
261,2524218
424,7417121
468,2039347
509,3529838
299,9318621
371,5439434
347,7356513
367,1025081
459,8988615
378,045576
324,6194185
432,3031066
372,4916937
317,8866387
471,9225746
435,4771174
342,7193253
445,6261105
289,8699471
508,5784512
431,1534478
413,1985361
333,4461844
206,7575991
428,3616049
481,5179197
392,2904167
398,8106534
380,1517865
241,4326664
461,9675215
429,3759213
501,9543094
468,769964
357,3915432
443,2475764
452,2025762
243,323402
333,6223543
331,288362
417,3176976
494,7195202
460,2115722
264,3170568
402,5832127
454,6116484
377,1352845
366,2244074
303,0954096
405,5692919
307,1753116
340,3095608
354,2348045
395,8123822
392,8914373
363,7855009
239,8832394
347,7955618
429,0452545
346,4587924
379,1701512
458,1863669
481,7331638
329,7877012
444,822998
423,7675804
401,9728877
316,5116107
477,9775142
377,5160845
525,2164957
466,4107381
208,3469961
375,3815317
512,8796977
529,3347305
403,1548716
455,863793
384,4313207
455,0087683
404,3771429
289,7982823
430,9803
454,3526289
376,0545118
421,2928755
338,4309214
435,9990808
366,8608505
526,4197087
460,9150496
362,6234134
542,3726334
456,2140755
425,4034134
398,0305001
366,4924416
519,0915324
344,4737624
339,1517548
328,9744715
410,2377025
364,0774945
480,1121129
445,4923799
425,6128953
355,3230907
333,6158267
406,2040141
395,755079
344,3204469
288,9497065
377,7966208
342,6878772
463,6014706
501,4084047
355,8933821
348,2815012
280,938321
428,9191301
431,7138831
260,3414864
427,6484105
287,8233202
562,1615665
326,4845885
318,3326659
322,0512349
274,477085
357,8506649
345,525956
510,257329
353,2709662
438,1397595
434,3992776
418,7933027
486,6756104
458,5562541
395,0339255
463,1445882
230,5505948
455,7589386
404,3702796
433,7951764
163,9686685
414,9964512
478,412983
393,0508941
253,4111855
404,0255531
300,9790518
224,1856696
353,0742152
427,6432375
498,1524626
487,2461298
435,8961243
419,360194
373,952023
538,5280967
428,7141522
331,1133346
337,566468
411,4402872
469,2826434
462,0052178
428,2412367
464,6307093
455,3599297
500,2855373
497,4923471
205,0567511
386,6180424
514,9003019
435,8575291
435,2789365
380,5278245
367,8277452
364,8301669
445,2020686
362,361603
458,1898726
260,3140333
403,8929918
450,1731803
344,2611402
408,5943298
412,9975665
401,1803942
522,7566966
478,7920363
377,5179311
277,4394633
316,7815381
468,0003037
408,1411816
381,9910058
437,1860775
409,2427427
516,3422577
373,3755245
459,135829
447,1597519
341,6634069
297,9012454
441,5848817
356,466447
405,9650218
625,211607
295,0585982
269,4379627
314,1836017
344,4660089
407,6980732
366,7199996
455,057303
388,4977855
442,7299998
385,9384008
517,6455487
319,6841764
461,2307763
381,7981431
489,111396
353,4943645
419,7147298
564,3922301
527,6079219
496,0050129
442,2409877
441,9779433
327,6420531
447,9600839
282,1070085
435,9740509
364,5260588
430,6705543
444,1457165
407,3010718
459,0622056
448,844574
417,3047241
462,895993
467,4031658
276,0717064
500,0726505
342,8651468
313,7810622
410,8565994
316,1891037
412,7065385
430,5130329
479,3582755
480,3763917
457,2410568
365,0748961
371,7755407
438,9128198
501,2053211
281,4695438
428,3929444
493,4975031
382,9019701
289,2583704
478,2648826
339,2594292
531,5636194
236,6953755
387,7390179
554,3992706
313,0100976
349,9662283
343,6278169
482,4928105
255,5775201
358,1963329
348,2958326
590,9425453
249,9505784
414,3350197
347,2464429
481,2528063
362,3072533
520,8453486
400,8912197
431,8873162
354,4316865
479,1233089
356,2242487
463,3605809
484,6133964
367,2902104
342,4065999
398,171671
455,4365773
483,4917428
425,3275562
406,7005301
428,6574035
408,7646966
446,2472236
501,8119693
306,8113516
435,7548212
351,3701016
307,0243052
277,8272305
416,812938
327,183621
376,067341
548,6884817
463,1449772
411,187911
267,4183425
304,2239096
352,0400027
512,8736925
416,7509407
440,0161624
389,6409313
263,1564443
536,6188665
414,455706
322,7126153
273,5484647
369,09538
459,7216416
368,7597309
294,6791973
340,8368136
392,4923209
369,7578075
406,1713833
399,1134006
356,6004991
430,1005804
371,1113508
479,3176364
417,7730912
426,3352827
489,444175
484,5775679
537,8514471
290,4546707
447,5512655
397,6283333
505,2658039
330,378262
512,8557395
342,353694
336,8565244
379,5407063
364,1243231
406,9956855
396,0925952
400,0831736
570,487545
306,2183718
518,4947516
398,763614
469,4270881
289,0457424
332,4932475
427,997903
379,1954436
331,9047456
275,3909323
498,0909326
401,8502478
401,3958072
432,6957981
438,2634343
473,7674669
375,3750452
526,4670457
481,7606293
562,9233138
361,66056
404,6067477
451,0190544
588,0622048
394,3326924
370,3334525
437,901271
471,4030006
343,3119789
379,6229507
270,2395107
423,234333
344,4408012
292,0874421
336,0352366
312,806379
408,8927745
505,8344294
330,3667799
510,9248738
437,3184502
369,0689918
424,0246903
495,8725903
507,0510071
129,1500136
337,4180055
367,0004685
326,8808362
380,3115326
396,8656794
425,3193387
461,2238073
378,3915913
297,0351316
281,6194621
383,3957201
482,6174185
359,9197595
344,4705807
539,9321637
555,7672823
204,1867493
528,5841972
154,9724459
592,4990713
539,3365946
311,5115464
425,2529718
253,1025395
399,4270678
349,0777517
391,5190324
369,887442
470,4111053
520,9644637
339,754646
366,2958444
390,9151132
362,3665112
198,1155649
374,1348176
522,2325179
472,7696866
346,5659149
341,6106152
241,4510281
491,9164375
320,7849932
414,4961805
287,0981581
416,8435616
421,425489
347,3788325
429,4109442
515,0695362
341,2252302
421,2835725
342,6773607
355,2042739
420,5029978
466,4520243
353,2168887
368,3848613
539,6037655
477,91547
439,2113812
428,8049184
409,0983469
393,1008515
410,673944
345,5236687
410,139587
262,1229172
527,8990391
375,330935
345,6006805
523,9477851
218,9145072
367,0664616
301,5261035
475,0994216
373,5356588
466,3688644
462,4100369
557,3286811
315,5338789
417,1687717
509,9688157
567,3617895
524,1699159
463,7943307
362,578427
375,9080428
425,8691469
386,8102083
484,0762943
449,1012661
526,0169428
324,2703665
479,7721921
387,0662924
395,0557716
313,3196469
518,0421048
516,6585705
419,3026992
358,0621285
173,1164536
501,7688348
387,2719978
413,7313029
374,3517669
455,4891387
504,455676
393,8180931
296,7425465
347,2101935
434,5716307
394,6661886
441,6620665
423,0021553
516,4655799
278,2554802
457,9308753
413,1002375
516,7609352
436,012208
299,0250858
363,7760013
347,3186604
392,278652
288,8108233
487,6276528
317,8832574
469,82968
287,9792283
545,141458
382,5164365
519,6049609
388,8734576
333,7149589
403,1816471
372,2114079
444,0664965
312,7660453
503,6115205
390,6048648
420,063734
396,9496631
441,9662762
333,0947928
408,3139537
439,4444991
281,0220904
416,9215365
546,7861401
446,2313128
248,6733428
374,321136
422,639933
469,4288845
384,940984
534,3484984
404,9474921
460,7298438
294,8444097
365,5612799
318,6096131
246,354049
325,6393335
227,4532528
450,1302386
477,5178107
609,8143554
434,7099089
496,2332918
230,6769029
399,393957
459,6888649
446,7314745
319,9909082
523,978926
450,6589042
523,777842
349,7518474
363,5490618
380,0118506
507,0551732
336,8507516
548,2483711
384,439375
412,0293102
448,2172199
354,3813185
303,4559114
349,4039924
468,2771141
319,927508
302,0026946
325,5860235
357,3703646
294,8372289
480,1569157
442,0458075
345,3219012
517,0905206
374,0225413
536,2856911
293,3764318
386,4388836
457,0162866
324,6425718
367,8392504
395,5257758
342,2247841
453,6955918
486,4875888
263,7397196
278,2858817
434,0481027
171,4137442
490,5009436
426,4797253
378,5012706
430,0181817
282,0484506
545,1548204
301,5382606
351,9440705
505,1232819
506,460313
494,4810487
381,8915494
388,6566663
439,0141662
433,379226
303,0204998
415,76965
345,7149339
375,6204769
404,6166445
285,8093639
597,8011495
312,760164
377,5694813
258,2138445
308,6288064
387,8563659
382,343086
296,8300574
306,329381
398,1874004
348,0956433
323,6056702
483,0560001
432,0891906
203,6332892
379,9084595
361,1600141
317,2171247
329,1500157
454,8199225
442,2894497
350,0373971
445,2918651
292,3014484
348,5452031
391,6104709
388,3554078
481,1515636
298,4091736
524,9586081
421,419878
562,9535736
358,4301175
484,6990311
516,2690344
358,897734
304,9139331
448,1453725
274,8530856
465,1988355
429,1597576
469,8487259
370,635113
504,4607418
353,3172073
420,6135557
484,9673064
506,8876666
481,3320769
337,6293264
371,176953
363,7321937
586,7753979
300,2482249
602,8989247
351,189702
524,1005753
493,4986396
425,0805981
240,7094692
319,2476071
401,7421818
539,3525959
339,9994175
480,7045634
508,1867435
499,0769427
312,2383882
527,9205671
469,85167
392,0342038
351,1657418
361,8606737
413,2023556
404,2945169
451,8137642
311,0932189
480,6924442
443,3578906
521,6234054
242,8426771
448,6266463
388,1732635
434,8160686
404,7645669
325,1631277
427,2032337
310,2985988
388,5452548
393,5819234
366,5636471
455,4571977
430,3868514
372,1212189
334,3562364
426,987277
391,0100417
251,0636868
473,8139289
327,6864389
497,7939226
401,9504379
281,0762453
421,3224758
364,5877032
394,2735075
518,9537578
507,7107872
283,4313337
493,3402555
372,5379667
320,98772
427,0546562
464,8338304
397,0291174
292,0616908
235,2761383
486,3856737
404,4779003
375,0975416
478,5284588
352,1577354
474,4452741
381,051638
274,062545
363,7594733
381,3575027
422,7839732
447,7047077
405,3411163
328,518057
284,410786
322,004669
489,9344724
462,3204485
459,4068028
421,9597551
390,5433483
531,1682223
306,3938763
432,091412
348,5813541
320,8926204
470,9366839
397,4104239
235,3636583
305,0388057
449,2838359
436,9868803
398,3713645
505,054211
422,8637601
320,7694522
314,7559267
224,187989
415,6984031
286,2639319
300,8559861
531,8007659
331,9628833
323,7068621
432,7061153
416,113303
502,3673608
409,6234183
449,8987976
351,8470565
405,215136
466,2202739
321,4391426
466,3925511
407,1270204
353,6415291
398,3681789
216,9004956
432,2680349
531,3530767
220,7635773
416,148082
431,2191391
450,21536
288,5084432
372,7293779
446,4677487
518,8179196
537,2043384
502,0523806
346,0282372
317,6039164
358,2319912
389,5021115
323,4393991
424,7543202
414,4946422
418,2193953
417,6920715
326,7684424
356,0677259
380,9738031
422,5002357
401,924305
334,7061113
342,2829821
454,5921191
354,4173532
392,0664409
307,5254548
447,5105456
366,4930828
273,8717393
461,0839742
505,6495781
234,9970811
416,6927773
547,8182554
419,737294
404,0968555
578,4556843
276,5134879
406,2509083
386,5475101
364,4647635
410,1626992
408,1428276
400,4153951
278,9523698
418,8262857
224,1205919
421,8241433
257,9957403
498,7850492
617,8037818
415,6181798
416,1684035
431,1625258
326,2856132
447,3661239
367,8243969
424,3651445
216,2006901
372,9901592
392,4379075
298,5212857
518,1598164
328,612749
406,663426
360,486152
366,5761771
360,101701
440,6048876
407,9287625
414,062347
488,6569878
392,1965785
361,5550337
286,8906336
588,9903643
450,4110207
485,8403868
342,2910461
313,0964353
461,8432949
451,2706287
356,1032577
262,1991566
509,3698631
428,7335531
448,2055092
365,9841644
303,441829
326,5901526
391,3958583
345,2031416
457,4148689
494,5314269
349,6210337
434,4392362
254,6955441
327,2155657
391,8390362
284,6033316
373,8399299
420,6488023
283,3672214
529,996199
183,8385926
372,3097537
388,9827324
340,3318077
283,7357379
417,3781895
242,5128094
194,4901855
435,6269251
403,3826501
375,7360423
391,4520479
404,6198676
300,8453764
332,4957781
470,6292715
360,6962934
358,1109409
347,7933209
313,5334499
447,249909
460,854973
472,3323647
447,9526353
484,8381231
274,1552735
309,6597789
422,5675793
312,3214367
459,2504719
331,8871575
472,7458799
372,2706507
366,5758387
454,4686618
392,2321774
407,3260899
363,0314002
289,3748653
357,4485381
390,2643731
554,6668787
303,9393044
361,3327469
334,7695883
391,7561314
391,7169536
288,1725793
378,2121492
308,627774
413,6537363
389,2957184
381,2682665
485,6808722
485,9202342
441,5805362
459,7321087
454,1528252
343,9284469
408,5820223
471,8270699
347,2648053
304,4660972
459,6095242
383,7897329
509,2572726
212,8340019
386,4042516
542,1782623
327,6489077
342,4805512
438,3913341
426,0190955
409,4397911
453,4552168
419,1294134
392,4756541
474,0118053
464,3167794
343,8065359
455,1359466
397,8117172
441,9782889
361,6500517
369,569358
451,9924247
378,7972658
407,000437
285,5113628
201,6546181
434,9055987
375,6900695
437,7661321
390,1207271
343,9147189
565,6923179
289,3778297
545,4918704
413,3477478
402,5575324
331,1070333
436,9743611
446,7538848
444,0312236
388,2880136
375,39688
413,97641
371,9756164
465,9125663
414,1318919
241,8242242
422,3497092
372,2634408
333,0121551
435,8935125
478,4959795
290,0750316
412,687064
584,7227372
359,6196154
401,0047191
435,248392
370,9553071
388,0094734
433,1638198
363,8815425
401,57408
397,8211592
511,9786107
445,9526903
485,6492909
390,4720166
253,474897
535,7102414
373,5061296
389,3085891
314,3555766
378,2870834
297,5745599
368,2790124
260,8332974
391,4644291
421,4933614
463,7981519
488,1981574
507,2651102
422,2172149
309,8148129
567,9610382
453,5326372
440,6573501
387,1904566
424,6471147
284,8087294
374,4805038
310,8720827
253,2303753
344,2082179
444,1955233
278,7738122
412,2808939
411,0913184
343,654243
289,2876731
365,1450869
420,7808226
312,3844164
503,6568705
414,2977856
394,7282421
379,7975852
394,4151498
476,0961261
329,5472609
295,000806
486,710136
302,4191251
434,9992946
308,6946168
375,4754723
386,3179659
290,5984309
505,3217671
373,7816955
395,4129049
490,420083
261,7557036
407,9956478
495,0474606
349,5235977
376,2657388
394,7934443
356,0226032
435,8910953
327,0180662
317,7110333
545,8952922
482,393295
520,7660672
312,3921686
302,0585324
498,2123981
369,7096184
341,6342007
343,8861587
353,0669923
474,5598865
323,3587978
400,3233688
386,1181227
534,7828178
370,639233
342,0288039
239,2698542
277,3811226
434,8222357
376,4362672
431,8797678
415,9864193
446,6278405
403,5615271
424,1752313
295,3283257
564,8765168
538,6527623
508,438442
273,3780295
382,2136007
425,7002934
395,6501648
377,5659756
367,6618902
551,7632956
411,1943514
469,5835157
448,8545262
333,4217713
331,7913951
522,5509775
363,7073126
408,8893338
476,8406567
328,5626643
489,6338944
377,3000681
330,1251508
511,026091
397,1096297
462,1112671
305,0058495
502,3973783
241,3485263
327,3300547
547,4723277
516,1233682
335,6588053
560,4817888
336,7141119
400,1031588
361,6571347
389,0753106
248,2150057
342,2182737
418,1144537
424,2815842
426,4755518
383,3021422
319,6694102
444,1909762
282,6195342
346,0478079
325,1099505
212,1671371
438,8378654
443,9209591
404,2792153
429,4475817
421,3923377
451,2224743
356,30533
336,0198148
457,6770491
547,0124236
425,4134583
328,699593
462,3872156
364,287271
459,8864496
448,6361552
421,44526
560,716899
278,5223011
502,003847
436,0742744
387,6853264
483,6424335
382,2335835
383,9339006
484,6441907
475,683427
361,8173877
435,1513975
461,7154213
358,6633745
401,6063465
328,5042732
453,8853799
350,0265593
412,6281497
379,420419
368,4358889
463,2893743
395,4246087
601,4888487
467,2343981
283,2931265
389,0691748
489,2260637
469,086139
342,805359
368,9205319
312,1627567
257,941213
366,5021614
389,6399242
439,8084849
292,0764475
491,6102275
368,3785353
437,7937651
369,5363737
463,1542426
305,5926196
479,8280826
173,7754969
259,2708693
379,4770328
441,6144236
522,1975234
515,3088452
395,431032
285,294591
445,5335684
385,6757889
338,259305
247,9842675
337,7015919
353,3552689
473,1118864
388,9514594
345,0312068
500,8372535
452,3159362
493,9920148
570,0239955
453,033956
355,7908455
336,3870273
240,4536028
457,4404266
336,8608405
294,3004379
438,3511659
398,201505
352,9591678
374,6835064
453,9402113
351,0226262
449,0033688
351,0076636
316,6666187
287,8603655
398,4087481
462,4929335
330,2190657
465,8198827
347,4379907
404,9523771
320,7082746
496,606919
437,1124033
336,6652529
385,8487539
347,7285569
475,8100842
261,423586
318,1639807
519,8574038
516,8301612
259,7783243
302,4543951
372,4800757
467,1339747
418,9868225
335,8998517
347,290358
378,2323571
421,041776
357,938506
505,201213
518,677253
332,0608564
452,6792856
393,6182562
517,5743884
489,3364317
410,1118497
437,1840957
455,3269693
444,5465126
526,0823112
319,8896764
419,4846363
445,1007021
371,0500774
404,5048155
362,0780978
263,754981
436,6155406
506,5464768
420,5928681
467,2778789
374,3730392
352,9988587
495,4717126
312,6824542
447,2218435
492,142076
474,4168819
530,9244982
409,0811728
517,4502659
479,9923634
445,2601285
430,0571226
582,7847068
374,388376
444,4487214
414,0391659
250,4536514
430,1241665
322,2447298
385,3977937
214,1299566
309,2022424
557,3284101
499,7755747
472,7837638
319,2318927
526,2568728
393,0014163
320,6962922
469,7095158
289,9545304
279,7179374
391,8846586
505,2808193
339,3571696
454,4476166
496,927043
371,878491
346,0946705
278,8511091
408,579149
396,2493057
335,7293093
362,0620591
440,9727901
287,7897701
379,8255466
333,5180926
472,7236509
529,1998101
564,3288635
284,5723821
419,455425
476,5765348
405,4143473
346,7450214
414,6260987
270,1218458
492,8350912
296,4544183
319,9847111
371,5990568
449,339504
319,3687775
433,1303541
344,9144124
494,5375299
407,2866664
447,9359532
404,8743627
312,7688408
439,6077708
388,6039051
418,0871348
294,4697817
432,8910437
447,6146002
519,1176979
329,8090838
253,9275111
496,6766209
512,594541
386,1133658
263,8601281
276,7294592
378,3074015
514,3274879
361,3623762
394,4964513
243,1577574
518,6063865
403,9606232
428,7132544
469,264333
308,3785217
330,6422306
513,7065846
388,8015237
391,2729909
498,5373366
405,9127875
347,0428049
329,1148132
252,9723123
523,862246
448,9031819
425,9549119
366,9057
457,669163
431,5087285
329,3899517
423,7901734
457,9354457
440,5358122
479,6567589
332,3650714
364,7389908
427,5217294
438,8774932
243,8543317
428,0762531
379,4291143
474,8882807
424,9078944
447,0799644
563,0072096
382,1306155
368,7539618
468,2265439
364,0803962
375,1621828
513,1922537
218,3558391
365,6407629
277,6380534
275,8206214
520,4497946
316,9453826
317,562461
550,7933457
498,8406942
226,6722109
419,689797
365,3863347
313,8781216
398,763169
515,6174096
314,5356237
254,2640851
313,332069
380,3399373
427,9581937
211,0574468
409,6003974
417,4777117
